order_id,customer_id,product_id,category,price,quantity,order_date,country,payment_method,rating,returned,revenue
2165,3549,645,Clothing,85.49,4,2021-04-19,UK,COD,4.0,0,341.96
2166,4069,235,Books,43.51,4,2023-07-27,UK,UPI,4.0,0,174.04
2167,4042,267,Clothing,75.64,2,2024-01-29,India,Credit Card,4.0,0,151.28
2168,1777,291,Electronics,122.53,3,2022-01-11,USA,Credit Card,3.0,0,367.59
2169,4475,663,Beauty,58.2,3,2021-12-17,Australia,Credit Card,4.0,0,174.6
2170,4316,668,Clothing,51.33,1,2022-07-11,Canada,UPI,1.0,0,51.33
2171,2317,258,Electronics,67.29,5,2023-09-08,USA,Credit Card,4.0,0,336.45
2172,2296,707,Electronics,43.67,5,2022-03-06,UK,Debit Card,5.0,0,218.35
2173,4259,779,Beauty,62.48,1,2021-07-05,Germany,UPI,5.0,1,62.48
2174,2301,379,Electronics,92.26,1,2023-10-09,Canada,Credit Card,1.0,0,92.26
2175,4678,608,Sports,23.02,2,2021-11-24,Germany,COD,5.0,0,46.04
2176,3615,681,Clothing,143.62,2,2022-07-24,USA,Credit Card,4.0,0,287.24
2177,1581,234,Home,219.41,1,2024-10-08,Australia,UPI,5.0,0,219.41
2178,1411,780,Books,75.98,3,2024-06-19,India,Debit Card,3.0,0,227.94
2179,2510,298,Home,51.04,2,2021-08-05,India,Credit Card,5.0,0,102.08
2180,3999,518,Sports,122.97,3,2023-09-01,Australia,PayPal,3.0,0,368.91
2181,3437,496,Electronics,48.69,2,2021-01-29,Canada,COD,2.0,0,97.38
2182,2037,297,Sports,88.77,4,2022-06-13,Canada,Credit Card,5.0,0,355.08
2183,2155,580,Home,79.41,5,2024-01-28,USA,Debit Card,5.0,0,397.05
2184,4731,772,Beauty,118.24,3,2023-06-14,Australia,COD,4.0,0,354.72
2185,4308,311,Clothing,4.84,1,2022-10-28,UK,COD,4.0,0,4.84
2186,3569,339,Books,50.38,3,2023-08-03,USA,Credit Card,4.0,0,151.14
2187,3186,639,Beauty,171.5,1,2022-06-29,India,COD,4.0,0,171.5
2188,4627,724,Clothing,14.4,2,2022-03-17,India,Debit Card,,0,28.8
2189,2766,744,Home,24.3,1,2022-03-29,UK,Credit Card,5.0,0,24.3
2190,4993,638,Beauty,51.74,5,2023-12-12,USA,Credit Card,5.0,0,258.7
2191,4044,637,Sports,71.95,5,2021-10-29,Australia,PayPal,3.0,0,359.75
2192,3503,340,Beauty,78.99,1,2024-05-15,Germany,Credit Card,4.0,0,78.99
2193,3748,791,Sports,131.51,5,2024-03-01,UK,UPI,1.0,0,657.55
2194,2516,450,Books,123.53,4,2022-05-22,UK,COD,4.0,1,494.12
2195,1258,436,Clothing,129.17,4,2023-10-24,Australia,PayPal,3.0,0,516.68
2196,1092,475,Books,89.11,4,2024-09-06,India,UPI,4.0,0,356.44
2197,4239,403,Electronics,14.05,5,2023-01-29,India,Debit Card,3.0,0,70.25
2198,4320,735,Beauty,74.6,3,2021-02-06,Germany,COD,5.0,0,223.8
2199,4771,787,Sports,51.68,5,2024-04-18,India,PayPal,4.0,0,258.4
2200,4596,233,Books,33.89,5,2021-02-17,UK,PayPal,4.0,0,169.45
2201,3192,394,Books,49.38,3,2022-10-03,UK,UPI,3.0,0,148.14
2202,2566,357,Clothing,152.52,5,2022-01-02,Canada,UPI,5.0,0,762.6
2203,2370,624,Electronics,49.98,3,2024-01-01,UK,COD,3.0,0,149.94
2204,3482,252,Electronics,52.37,3,2023-08-13,Germany,UPI,3.0,0,157.11
2205,3696,693,Clothing,106.45,2,2021-02-03,UK,UPI,5.0,0,212.9
2206,3322,562,Electronics,167.33,4,2021-01-29,Germany,Credit Card,4.0,0,669.32
2207,3146,346,Books,51.78,2,2021-01-31,UK,Credit Card,2.0,0,103.56
2208,4024,648,Books,19.65,3,2024-08-25,UK,COD,5.0,0,58.95
2209,1215,433,Books,34.71,4,2021-01-14,USA,Debit Card,3.0,0,138.84
2210,2687,523,Home,52.37,2,2024-10-19,USA,Credit Card,3.0,0,104.74
2211,3051,502,Electronics,129.62,5,2023-09-10,Germany,COD,3.0,0,648.1
2212,2967,462,Beauty,57.83,4,2023-01-01,USA,PayPal,3.0,0,231.32
2213,1725,690,Home,63.82,3,2023-04-04,India,Debit Card,1.0,1,191.46
2214,1698,234,Books,84.17,5,2022-08-03,Australia,Credit Card,3.0,0,420.85
2215,2969,298,Electronics,73.9,1,2024-08-15,USA,PayPal,5.0,0,73.9
2216,4932,335,Electronics,208.85,4,2021-05-17,India,PayPal,1.0,0,835.4
2217,1882,586,Home,179.48,4,2021-05-10,USA,PayPal,1.0,0,717.92
2218,2681,430,Electronics,26.04,5,2022-09-09,USA,COD,4.0,0,130.2
2219,3737,406,Clothing,82.48,4,2024-09-02,Australia,Credit Card,3.0,0,329.92
2220,4860,374,Electronics,133.26,3,2023-08-19,USA,Credit Card,1.0,0,399.78
2221,2405,516,Books,4.04,3,2024-08-26,Canada,UPI,3.0,0,12.12
2222,1505,396,Electronics,119.84,5,2022-12-03,USA,UPI,5.0,0,599.2
2223,1041,491,Clothing,39.49,5,2023-09-23,Germany,PayPal,4.0,0,197.45
2224,1813,658,Home,73.82,5,2023-09-08,India,Debit Card,3.0,0,369.1
2225,4461,360,Home,65.72,5,2023-08-26,Canada,Debit Card,4.0,0,328.6
2226,1307,719,Clothing,104.49,2,2022-12-01,Germany,UPI,4.0,0,208.98
2227,3963,757,Electronics,33.33,5,2021-08-08,India,PayPal,3.0,0,166.65
2228,4296,636,Clothing,30.11,4,2021-01-07,UK,PayPal,4.0,1,120.44
2229,2314,200,Sports,47.7,5,2022-03-30,Australia,COD,3.0,0,238.5
2230,4887,356,Beauty,42.65,4,2022-06-14,India,UPI,3.0,0,170.6
2231,2018,340,Beauty,109.36,3,2024-10-27,USA,PayPal,1.0,0,328.08
2232,3407,370,Electronics,35.47,2,2024-02-22,India,PayPal,2.0,0,70.94
2233,2842,539,Clothing,153.41,2,2022-01-18,USA,COD,3.0,0,306.82
2234,4565,766,Sports,194.44,2,2024-01-26,Australia,COD,3.0,0,388.88
2235,1355,433,Sports,162.75,4,2021-08-18,Canada,COD,4.0,0,651.0
2236,3588,517,Electronics,83.1,5,2022-08-21,India,PayPal,4.0,1,415.5
2237,3126,499,Home,87.73,5,2023-03-29,Germany,Debit Card,5.0,1,438.65
2238,4850,221,Books,52.15,2,2024-03-12,Germany,Credit Card,3.0,0,104.3
2239,3372,698,Beauty,35.92,5,2022-08-11,Canada,UPI,,0,179.6
2240,1711,705,Clothing,144.12,5,2024-10-26,Germany,PayPal,3.0,0,720.6
2241,4881,624,Clothing,120.56,5,2022-05-28,USA,Credit Card,3.0,1,602.8
2242,1056,448,Home,17.55,1,2023-05-11,USA,COD,3.0,0,17.55
2243,1893,417,Beauty,61.41,5,2023-03-08,India,COD,4.0,0,307.05
2244,1384,793,Clothing,203.52,4,2022-08-10,USA,Debit Card,5.0,0,814.08
2245,2433,276,Beauty,281.3,4,2021-06-12,Germany,Credit Card,1.0,1,1125.2
2246,1066,596,Sports,121.6,4,2022-12-30,USA,Debit Card,5.0,0,486.4
2247,2233,496,Beauty,149.58,1,2024-07-12,Germany,Debit Card,2.0,0,149.58
2248,1988,392,Books,75.76,1,2023-01-25,Germany,Debit Card,5.0,0,75.76
2249,1604,223,Sports,38.17,2,2022-06-15,USA,COD,4.0,0,76.34
2250,4409,359,Home,172.97,3,2024-02-22,India,PayPal,4.0,0,518.91
2251,4226,565,Clothing,38.65,4,2022-04-15,USA,Debit Card,3.0,0,154.6
2252,1793,605,Beauty,75.3,2,2022-04-04,USA,PayPal,5.0,0,150.6
2253,3458,772,Sports,68.75,1,2024-04-18,Germany,Credit Card,4.0,1,68.75
2254,3770,496,Home,15.19,5,2022-05-04,India,PayPal,4.0,0,75.95
2255,1103,670,Beauty,152.59,1,2021-10-11,India,COD,3.0,0,152.59
2256,1875,222,Clothing,23.94,2,2023-03-15,India,PayPal,4.0,0,47.88
2257,3944,723,Books,105.82,3,2021-03-03,UK,Debit Card,3.0,1,317.46
2258,2846,325,Beauty,104.1,3,2023-03-07,Germany,Debit Card,2.0,0,312.3
2259,2898,214,Books,157.99,4,2021-05-16,Australia,COD,4.0,0,631.96
2260,1818,341,Books,26.76,2,2021-03-22,Australia,PayPal,4.0,1,53.52
2261,3620,550,Beauty,174.69,5,2024-06-28,USA,Credit Card,2.0,0,873.45
2262,2808,213,Sports,90.76,2,2024-01-11,Australia,Credit Card,4.0,1,181.52
2263,3047,442,Home,32.54,3,2023-05-27,India,Debit Card,4.0,0,97.62
2264,3795,615,Clothing,30.16,5,2021-04-12,India,UPI,1.0,0,150.8
2265,4965,426,Books,165.32,4,2021-05-28,Germany,Debit Card,4.0,0,661.28
2266,2846,525,Home,53.71,2,2021-12-19,Canada,UPI,1.0,0,107.42
2267,3176,737,Beauty,86.28,4,2023-11-16,Canada,COD,4.0,0,345.12
2268,1856,419,Beauty,144.26,4,2024-06-24,Germany,UPI,5.0,0,577.04
2269,4666,344,Clothing,18.52,1,2022-02-26,Australia,PayPal,3.0,0,18.52
2270,1144,579,Beauty,66.14,5,2022-12-15,India,Credit Card,4.0,0,330.7
2271,3924,743,Beauty,149.04,1,2023-10-04,USA,UPI,3.0,0,149.04
2272,2920,384,Electronics,71.03,4,2021-08-19,Germany,Debit Card,4.0,0,284.12
2273,1574,349,Books,43.58,2,2024-01-29,UK,Credit Card,3.0,0,87.16
2274,3182,253,Beauty,46.72,1,2021-09-12,Germany,PayPal,4.0,0,46.72
2275,2273,677,Clothing,31.18,2,2021-04-01,Canada,UPI,5.0,0,62.36
2276,2072,653,Sports,130.65,5,2021-02-27,Australia,Credit Card,5.0,0,653.25
2277,3494,470,Clothing,97.6,2,2022-05-14,Canada,COD,4.0,0,195.2
2278,4358,425,Beauty,12.9,5,2022-10-13,UK,Debit Card,3.0,1,64.5
2279,4347,282,Clothing,41.37,2,2022-10-23,Germany,Credit Card,3.0,0,82.74
2280,3149,457,Sports,50.86,3,2022-06-24,USA,PayPal,2.0,0,152.58
2281,3823,488,Clothing,101.14,1,2022-12-29,India,COD,4.0,0,101.14
2282,4638,376,Electronics,46.23,5,2023-09-14,UK,COD,2.0,0,231.15
2283,1042,367,Electronics,23.46,3,2021-05-24,Australia,COD,2.0,0,70.38
2284,4548,545,Clothing,86.75,4,2021-01-13,Canada,COD,5.0,0,347.0
2285,2595,484,Electronics,102.21,3,2021-10-05,Germany,COD,3.0,0,306.63
2286,2755,620,Electronics,100.65,3,2024-01-02,UK,Debit Card,5.0,0,301.95
2287,4919,538,Beauty,48.42,3,2024-07-07,USA,Credit Card,5.0,1,145.26
2288,4403,283,Books,319.86,2,2024-02-08,Australia,PayPal,4.0,0,639.72
2289,1351,568,Clothing,58.7,5,2023-05-06,UK,Debit Card,1.0,0,293.5
2290,3342,324,Beauty,204.68,5,2022-05-11,Canada,COD,4.0,0,1023.4
2291,3329,308,Sports,54.62,3,2024-07-22,USA,COD,4.0,0,163.86
2292,2187,259,Electronics,126.73,2,2023-10-10,UK,Credit Card,5.0,0,253.46
2293,3070,530,Clothing,45.4,4,2023-06-29,Canada,UPI,3.0,0,181.6
2294,4089,225,Clothing,54.35,3,2021-05-20,Canada,UPI,4.0,0,163.05
2295,3435,274,Beauty,121.36,1,2023-03-26,UK,PayPal,4.0,0,121.36
2296,4097,742,Home,88.14,3,2021-08-17,USA,Debit Card,4.0,0,264.42
2297,2862,633,Books,65.4,2,2024-08-17,Germany,Debit Card,4.0,0,130.8
2298,4206,552,Books,208.56,4,2023-08-29,USA,PayPal,2.0,0,834.24
2299,3374,281,Home,38.04,5,2021-07-10,Australia,UPI,3.0,0,190.2
2300,3486,203,Electronics,32.8,1,2022-02-08,Canada,Debit Card,3.0,0,32.8
2301,3380,730,Beauty,32.27,2,2022-10-21,Canada,UPI,3.0,0,64.54
2302,2980,414,Electronics,276.75,1,2021-08-11,USA,Debit Card,1.0,0,276.75
2303,1816,302,Beauty,27.72,3,2021-02-02,India,Credit Card,5.0,0,83.16
2304,1605,704,Clothing,40.12,1,2024-05-31,Germany,Debit Card,5.0,0,40.12
2305,4318,454,Books,172.73,1,2023-11-20,Germany,PayPal,4.0,0,172.73
2306,3046,675,Clothing,63.41,5,2024-02-14,Australia,COD,3.0,0,317.05
2307,4696,356,Clothing,128.58,1,2024-01-07,Germany,Credit Card,5.0,0,128.58
2308,1982,538,Beauty,20.74,1,2022-08-30,Germany,UPI,5.0,0,20.74
2309,4925,689,Home,210.5,2,2023-07-08,USA,Debit Card,3.0,0,421.0
2310,2974,763,Electronics,53.09,2,2024-10-18,UK,PayPal,,0,106.18
2311,2725,467,Sports,26.59,1,2023-11-02,Canada,Debit Card,5.0,1,26.59
2312,1202,282,Clothing,103.69,2,2024-01-13,India,PayPal,3.0,0,207.38
2313,1970,560,Books,131.02,5,2024-06-16,Germany,Credit Card,4.0,0,655.1
2314,4907,577,Clothing,17.9,5,2023-09-26,UK,UPI,5.0,0,89.5
2315,1593,640,Home,115.46,4,2024-06-13,India,Credit Card,4.0,0,461.84
2316,1996,502,Sports,23.23,1,2024-08-27,Germany,UPI,2.0,0,23.23
2317,4359,785,Books,104.77,3,2023-06-12,Australia,PayPal,5.0,0,314.31
2318,3361,278,Sports,73.09,2,2022-11-14,UK,PayPal,2.0,0,146.18
2319,1829,499,Home,16.36,5,2022-06-18,India,Debit Card,4.0,0,81.8
2320,3418,452,Electronics,47.56,1,2021-01-25,Australia,Debit Card,2.0,0,47.56
2321,4048,655,Books,119.88,2,2021-03-18,Germany,Credit Card,3.0,1,239.76
2322,1954,594,Clothing,26.98,4,2021-05-02,USA,PayPal,3.0,0,107.92
2323,2817,269,Books,23.14,5,2021-01-05,Canada,Debit Card,4.0,0,115.7
2324,2421,264,Beauty,57.83,2,2021-02-14,Australia,Debit Card,1.0,0,115.66
2325,1265,404,Books,66.7,1,2024-09-20,Germany,Credit Card,3.0,0,66.7
2326,4344,245,Sports,65.27,2,2021-08-01,India,Credit Card,4.0,0,130.54
2327,4695,626,Clothing,52.18,2,2022-02-15,USA,COD,4.0,0,104.36
2328,1201,645,Books,94.72,2,2023-08-16,Germany,Credit Card,4.0,0,189.44
2329,3771,720,Beauty,43.52,5,2024-04-30,Canada,COD,4.0,0,217.6
2330,2101,250,Beauty,119.92,1,2023-08-14,Germany,Credit Card,2.0,0,119.92
2331,4873,343,Clothing,43.96,3,2021-05-01,Canada,PayPal,,0,131.88
2332,2246,356,Home,36.38,1,2024-05-02,UK,Credit Card,3.0,0,36.38
2333,1657,651,Books,7.15,3,2023-09-20,USA,Debit Card,3.0,0,21.45
2334,2290,715,Beauty,83.93,1,2021-06-04,Germany,Debit Card,2.0,1,83.93
2335,2813,286,Electronics,85.2,5,2022-02-08,USA,UPI,5.0,0,426.0
2336,2009,428,Electronics,167.8,4,2023-07-22,Australia,UPI,4.0,0,671.2
2337,1128,381,Beauty,32.27,3,2021-06-19,India,Credit Card,3.0,0,96.81
2338,3440,796,Books,139.0,2,2021-11-24,USA,COD,,1,278.0
2339,2827,680,Books,64.18,3,2023-12-25,Canada,Credit Card,4.0,0,192.54
2340,3337,390,Home,18.46,3,2023-09-21,Germany,COD,3.0,0,55.38
2341,2370,345,Sports,77.6,4,2024-01-07,Germany,Debit Card,5.0,0,310.4
2342,4810,771,Books,136.93,3,2023-03-08,UK,COD,3.0,0,410.79
2343,2129,737,Sports,68.66,5,2021-04-07,USA,UPI,4.0,0,343.3
2344,4834,458,Clothing,55.08,3,2021-01-16,Germany,UPI,4.0,0,165.24
2345,3408,677,Sports,35.35,4,2022-01-21,UK,PayPal,5.0,0,141.4
2346,1357,423,Sports,231.56,4,2023-07-05,UK,PayPal,3.0,0,926.24
2347,3002,564,Sports,178.03,5,2021-03-05,Canada,UPI,,0,890.15
2348,2426,209,Beauty,90.89,4,2023-12-04,India,PayPal,,0,363.56
2349,3067,563,Home,70.48,1,2024-09-15,India,UPI,4.0,0,70.48
2350,4627,612,Clothing,234.51,5,2022-06-27,USA,Debit Card,3.0,0,1172.55
2351,1164,494,Sports,54.2,5,2021-02-16,India,COD,3.0,1,271.0
2352,4928,348,Electronics,23.66,4,2022-07-23,India,PayPal,,0,94.64
2353,2631,744,Beauty,134.62,3,2024-10-04,India,COD,4.0,0,403.86
2354,1311,744,Sports,68.43,2,2023-01-24,India,COD,1.0,0,136.86
2355,4136,262,Books,75.56,1,2022-04-20,UK,Credit Card,3.0,1,75.56
2356,4173,794,Books,54.17,2,2024-10-01,Australia,COD,1.0,0,108.34
2357,2551,367,Home,28.13,3,2024-01-26,India,UPI,5.0,0,84.39
2358,4302,295,Books,46.68,4,2023-09-20,India,PayPal,3.0,0,186.72
2359,2378,600,Electronics,19.3,5,2024-08-10,Germany,UPI,4.0,1,96.5
2360,3693,488,Home,124.77,3,2024-03-01,Canada,PayPal,4.0,1,374.31
2361,2704,445,Books,200.92,2,2023-04-28,UK,PayPal,5.0,0,401.84
2362,1040,645,Electronics,61.78,5,2022-08-25,UK,PayPal,3.0,0,308.9
2363,2645,438,Books,6.35,1,2022-01-23,India,Credit Card,4.0,0,6.35
2364,4869,577,Electronics,55.41,4,2023-02-08,Canada,Credit Card,4.0,0,221.64
2365,3698,734,Books,128.74,4,2021-09-05,India,Debit Card,2.0,0,514.96
2366,2629,238,Home,10.97,1,2021-02-21,Australia,Debit Card,3.0,1,10.97
2367,2956,234,Clothing,51.43,5,2024-03-28,UK,Debit Card,2.0,0,257.15
2368,2886,712,Clothing,111.06,3,2023-02-06,UK,PayPal,,1,333.18
2369,3157,704,Sports,150.82,4,2024-07-01,UK,Credit Card,5.0,0,603.28
2370,2694,677,Electronics,84.54,2,2022-04-28,Canada,Debit Card,3.0,0,169.08
2371,4402,224,Sports,25.35,3,2023-09-03,Australia,Debit Card,3.0,1,76.05
2372,3563,675,Books,53.33,4,2021-12-10,USA,Debit Card,4.0,1,213.32
2373,4501,782,Books,94.87,1,2021-11-19,Germany,PayPal,,1,94.87
2374,3483,474,Beauty,18.11,1,2024-03-18,Germany,UPI,2.0,0,18.11
2375,1557,716,Home,135.96,1,2024-01-13,Australia,UPI,4.0,0,135.96
2376,4482,524,Sports,17.92,1,2021-12-28,Germany,Credit Card,5.0,0,17.92
2377,2477,663,Books,72.03,3,2022-09-19,UK,UPI,2.0,0,216.09
2378,3673,598,Electronics,178.85,2,2023-07-20,USA,COD,4.0,0,357.7
2379,3897,204,Sports,12.08,4,2023-11-18,USA,UPI,4.0,0,48.32
2380,3047,646,Beauty,52.79,5,2021-03-13,Canada,Credit Card,4.0,0,263.95
2381,4819,542,Books,40.01,2,2021-08-30,Canada,PayPal,1.0,0,80.02
2382,3110,570,Home,94.19,4,2024-09-13,Germany,PayPal,5.0,0,376.76
2383,3716,736,Books,73.46,5,2022-10-21,UK,UPI,3.0,0,367.3
2384,2476,761,Home,90.43,5,2021-08-04,Canada,Credit Card,3.0,0,452.15
2385,1797,678,Electronics,77.56,1,2021-12-25,Australia,Credit Card,4.0,0,77.56
2386,2792,676,Home,33.58,4,2022-08-26,UK,UPI,4.0,0,134.32
2387,3030,486,Beauty,87.02,3,2022-10-31,India,Debit Card,2.0,0,261.06
2388,1505,542,Electronics,52.15,1,2022-03-04,India,PayPal,4.0,0,52.15
2389,4494,451,Sports,56.75,2,2022-10-27,Germany,COD,4.0,0,113.5
2390,1081,457,Electronics,169.39,2,2022-02-14,India,Credit Card,3.0,0,338.78
2391,4778,301,Electronics,53.43,3,2023-10-10,Germany,Debit Card,5.0,0,160.29
2392,3241,593,Books,80.13,3,2023-12-21,UK,UPI,,0,240.39
2393,3472,681,Home,17.24,4,2021-04-05,Germany,Debit Card,5.0,0,68.96
2394,2025,206,Home,235.19,3,2022-05-30,UK,Credit Card,4.0,0,705.57
2395,2779,269,Beauty,24.29,2,2022-12-26,Germany,Credit Card,5.0,1,48.58
2396,4941,757,Home,94.24,1,2023-02-08,Germany,Debit Card,2.0,0,94.24
2397,2532,587,Electronics,38.57,5,2021-09-08,Germany,Debit Card,3.0,0,192.85
2398,4204,603,Electronics,126.03,2,2024-07-26,USA,PayPal,4.0,0,252.06
2399,3275,313,Books,64.76,4,2021-07-29,Canada,PayPal,5.0,0,259.04
2400,4811,390,Books,166.55,3,2023-02-16,Canada,Credit Card,3.0,1,499.65
2401,2300,603,Beauty,110.55,3,2021-11-29,India,UPI,5.0,0,331.65
2402,1223,513,Beauty,49.7,4,2023-01-27,USA,Credit Card,5.0,0,198.8
2403,2624,619,Sports,72.66,4,2023-02-07,Canada,Debit Card,4.0,0,290.64
2404,4137,686,Books,24.79,1,2021-01-08,Australia,UPI,5.0,0,24.79
2405,4819,794,Books,153.45,4,2021-03-05,USA,Debit Card,2.0,0,613.8
2406,2330,259,Sports,72.71,1,2021-11-09,Germany,PayPal,2.0,0,72.71
2407,4051,685,Clothing,50.69,1,2022-09-04,Germany,UPI,5.0,0,50.69
2408,1967,648,Beauty,52.95,4,2022-06-04,India,COD,4.0,0,211.8
2409,3521,535,Electronics,112.73,1,2022-07-09,India,UPI,3.0,0,112.73
2410,4718,554,Clothing,15.16,1,2024-05-26,Canada,COD,5.0,0,15.16
2411,4630,445,Books,61.25,4,2021-03-23,USA,UPI,,0,245.0
2412,2641,454,Beauty,32.24,3,2021-01-04,India,COD,2.0,0,96.72
2413,4954,222,Beauty,110.74,1,2023-12-21,USA,Credit Card,3.0,0,110.74
2414,2028,558,Electronics,37.7,3,2023-10-04,Australia,UPI,2.0,0,113.1
2415,3368,400,Electronics,86.89,3,2022-05-08,Australia,PayPal,1.0,1,260.67
2416,3590,546,Books,237.77,3,2021-03-02,India,Debit Card,5.0,0,713.31
2417,2394,687,Electronics,148.7,2,2022-01-27,India,UPI,4.0,0,297.4
2418,1530,320,Sports,99.49,5,2022-01-24,India,Credit Card,2.0,0,497.45
2419,4456,711,Sports,68.62,1,2023-10-20,USA,PayPal,4.0,0,68.62
2420,1116,287,Home,67.18,3,2023-02-03,UK,PayPal,4.0,0,201.54
2421,1084,540,Electronics,152.07,5,2021-01-07,Canada,UPI,2.0,0,760.35
2422,1167,530,Sports,124.08,3,2023-07-05,Canada,UPI,3.0,0,372.24
2423,1347,353,Beauty,43.07,1,2022-05-24,India,PayPal,3.0,1,43.07
2424,3863,620,Clothing,68.02,1,2021-02-27,India,COD,4.0,0,68.02
2425,2761,627,Sports,52.39,5,2023-05-12,Canada,UPI,4.0,0,261.95
2426,1642,497,Home,125.09,1,2021-12-06,USA,UPI,4.0,0,125.09
2427,2566,465,Beauty,123.28,3,2024-06-04,Canada,Debit Card,4.0,1,369.84
2428,1830,371,Electronics,22.4,5,2024-06-07,UK,Debit Card,3.0,0,112.0
2429,1035,244,Electronics,47.88,2,2024-01-15,Australia,COD,4.0,0,95.76
2430,4167,489,Books,148.26,3,2022-11-23,India,Debit Card,4.0,1,444.78
2431,2860,491,Electronics,141.23,3,2023-11-01,UK,Credit Card,3.0,1,423.69
2432,2992,373,Beauty,41.59,3,2021-05-01,Germany,Credit Card,4.0,0,124.77
2433,4603,441,Clothing,65.98,4,2022-08-27,USA,UPI,4.0,0,263.92
2434,2665,534,Home,91.12,2,2023-09-29,India,PayPal,3.0,0,182.24
2435,2907,732,Beauty,42.32,2,2024-03-17,Canada,Debit Card,5.0,0,84.64
2436,2502,449,Home,48.0,5,2024-01-30,Canada,PayPal,2.0,0,240.0
2437,2348,732,Sports,61.91,4,2022-12-05,Canada,COD,4.0,0,247.64
2438,3566,451,Clothing,30.62,4,2023-02-27,USA,Debit Card,4.0,0,122.48
2439,1222,344,Home,57.25,3,2023-06-07,Germany,Debit Card,3.0,0,171.75
2440,2863,701,Books,24.7,2,2024-05-17,India,UPI,4.0,0,49.4
2441,1747,628,Clothing,37.93,4,2021-11-01,Canada,Credit Card,2.0,0,151.72
2442,1155,630,Clothing,50.92,3,2024-04-27,Canada,Credit Card,4.0,0,152.76
2443,1986,340,Books,54.91,4,2023-06-27,India,Credit Card,3.0,0,219.64
2444,4913,598,Beauty,65.74,1,2023-12-03,Australia,Credit Card,4.0,0,65.74
2445,1113,488,Sports,30.69,3,2022-02-20,Australia,UPI,4.0,0,92.07
2446,3396,316,Clothing,64.04,5,2024-09-07,UK,Credit Card,4.0,1,320.2
2447,2576,786,Books,48.59,5,2021-11-24,India,Debit Card,4.0,1,242.95
2448,2322,352,Home,148.13,5,2023-11-21,Australia,PayPal,5.0,0,740.65
2449,4238,718,Books,19.34,2,2023-03-25,Germany,PayPal,,0,38.68
2450,3696,295,Beauty,71.6,2,2023-10-17,Germany,Credit Card,4.0,0,143.2
2451,2764,222,Clothing,65.71,2,2023-04-24,USA,Credit Card,3.0,0,131.42
2452,1074,352,Beauty,62.77,5,2021-12-07,Canada,COD,4.0,0,313.85
2453,1606,765,Beauty,116.91,2,2021-06-06,Canada,Credit Card,5.0,0,233.82
2454,1435,499,Books,148.47,4,2022-11-09,Germany,PayPal,1.0,0,593.88
2455,3581,780,Beauty,208.42,5,2024-04-26,Australia,PayPal,4.0,1,1042.1
2456,2247,431,Electronics,93.72,2,2023-05-01,USA,Debit Card,3.0,0,187.44
2457,2945,742,Beauty,68.8,1,2021-11-30,USA,PayPal,,0,68.8
2458,4141,296,Books,175.26,2,2022-01-10,Australia,Credit Card,3.0,0,350.52
2459,1478,424,Books,32.38,1,2023-03-17,India,COD,5.0,0,32.38
2460,4501,763,Books,35.67,3,2023-06-15,Australia,PayPal,3.0,0,107.01
2461,4307,327,Home,130.56,3,2021-04-08,USA,Debit Card,4.0,0,391.68
2462,3975,306,Sports,75.75,2,2021-03-07,Canada,Credit Card,4.0,0,151.5
2463,4894,321,Electronics,69.54,1,2021-04-30,Canada,Debit Card,4.0,0,69.54
2464,3268,796,Home,15.81,4,2024-03-25,India,PayPal,5.0,0,63.24
2465,4923,202,Home,20.71,1,2021-08-10,India,COD,2.0,0,20.71
2466,4512,464,Beauty,91.55,4,2021-01-26,Germany,Credit Card,3.0,1,366.2
2467,1930,230,Beauty,89.18,5,2024-06-18,UK,COD,,0,445.9
2468,4578,443,Books,66.11,4,2023-03-25,India,PayPal,2.0,0,264.44
2469,4613,544,Electronics,47.17,5,2021-10-11,India,Credit Card,3.0,0,235.85
2470,3364,455,Clothing,22.31,3,2021-05-08,Canada,Debit Card,5.0,0,66.93
2471,4095,674,Home,13.39,2,2024-04-05,USA,UPI,3.0,0,26.78
2472,2367,374,Beauty,109.76,5,2022-03-12,India,PayPal,2.0,0,548.8
2473,3071,760,Clothing,62.33,2,2021-08-30,Germany,UPI,3.0,0,124.66
2474,4497,580,Books,27.79,3,2021-07-12,India,Debit Card,3.0,0,83.37
2475,1322,285,Sports,56.49,4,2022-08-11,India,Credit Card,5.0,0,225.96
2476,4410,672,Clothing,83.32,2,2022-10-07,UK,Debit Card,2.0,0,166.64
2477,3701,641,Sports,7.64,5,2022-11-28,Germany,Credit Card,5.0,0,38.2
2478,4206,528,Electronics,91.08,4,2024-02-03,USA,Debit Card,5.0,0,364.32
2479,3184,382,Sports,67.25,4,2023-06-05,UK,Debit Card,4.0,0,269.0
2480,2616,445,Clothing,42.79,1,2021-05-13,Germany,COD,4.0,0,42.79
2481,4526,405,Clothing,117.45,1,2022-06-06,USA,PayPal,4.0,0,117.45
2482,3427,636,Clothing,84.54,1,2022-05-18,Australia,Debit Card,1.0,0,84.54
2483,4610,629,Home,87.93,5,2022-04-05,Germany,UPI,4.0,0,439.65
2484,4389,562,Electronics,82.2,1,2023-12-23,Germany,Debit Card,3.0,0,82.2
2485,1856,379,Clothing,196.65,5,2022-07-15,Australia,PayPal,3.0,0,983.25
2486,2957,601,Home,64.7,4,2021-10-09,Germany,Credit Card,1.0,0,258.8
